code,description,height_m,height_ft_raw,lat,lon
CRL,WELSH HOOK -,4.3434,"14' 3""",51.9102654772375,-5.00455284263748
CRL,HEATHFIELD - aka Mathry Road.  B4331 under,4.4196,"14' 6""",51.9357,-5.015261
CRR1,MILL LANE (formally included Baches in the name),3.7338,"12' 3""",53.209276,-2.891982
CRR2,BROMBOROUGH ROAD (TRAFALGAR),3.9624,"13' 0""",53.345714785,-2.996827702
CRR2,ELLENS LANE,3.2004,"10' 6""",53.350184,-2.999111
CRS,BEESTON ROAD (SHERINGHAM),4.1148,"13' 6""",52.9408046293456,1.21590905637504
CRS,BEESTON COMMON BRIDGE,3.9624,"13' 0""",52.940604071,1.218795559
CRS,CATTLE CREEP,1.8288000000000002,"6' 0""",52.939893,1.232789
CRY,"HEATHWOOD ROAD - Headroom 14'9""",4.4958,"14' 9""",51.517767661,-3.183604705
CTC,BATTLEFIELD ROAD,4.4958,"14' 9""",55.824699,-4.260571
CTC,CATHCART ROAD,4.8768,"16' 0""",55.823249407,-4.25937305
CTC,OLD CASTLE ROAD,4.2672,"14' 0""",55.818123348,-4.25984485
CTC,34/34A CLARKSTON ROAD ARCHES,4.4196,"14' 6""",55.81686472,-4.262901994
CTC,CLARKSTON ROAD,4.4958,"14' 9""",55.8171144892216,-4.26235282786343
CTC,Newlands Rd,4.2672,"14' 0""",55.818124,-4.268428
CTC,KINTORE ROAD,4.191,"13' 9""",55.8199209799925,-4.27314019628152
CTC,LANGSIDE DRIVE,4.7244,"15' 6""",55.8212304439918,-4.27776960089625
CTC,RIVERSIDE ROAD,4.191,"13' 9""",55.8229629109972,-4.28341023646118
CTC,KILMARNOCK ROAD (SHEAR),4.8768,"16' 0""",55.8243624286897,-4.28626361904547
CTC,COUSTONHOLM ROAD,4.8006,"15' 9""",55.8254661625934,-4.2882194868494
CTC,Rossendale Road,3.7338,"12' 3""",55.827898393,-4.291573798
CTC,Pollokshaws Road (SHEAR),4.8768,"16' 0""",55.828276,-4.291808
CTC,SHAWMOSS ROAD,4.6482,"15' 3""",55.83207,-4.293465
CTC,TITWOOD ROAD,4.191,"13' 9""",55.834495,-4.293882
CTL,WATER WORKS TIP,3.6576000000000004,"12' 0""",53.6759432233897,-1.4793954625987
CWH1,WOODMILL STREET VIADUCT,4.8768,"16' 0""",56.066842,-3.455028
CWH1,GARVOCK BANK,4.6482,"15' 3""",56.07801,-3.425535
CWH1,WHITEFIELD ROAD,3.3528000000000002,"11' 0""",56.07945427,-3.423444835
CWH1,CENTRAL PARK,4.572,"15' 0""",56.1102252260448,-3.34413011830758
CWH1,UNION STREET (W.B.),2.5146,"8' 3""",56.112369,-3.342897
CWH3,LOCHGELLY STATION PUBLIC ROAD (SHEAR),4.8006,"15' 9""",56.13498,-3.313243
CWH3,MAIN ROAD CARDENDEN STN,4.4958,"14' 9""",56.141371,-3.259957
CWJ,FORMER NORTH CIRCULAR ROAD,4.8768,"16' 0""",51.5435686,-0.274757109
CWJ,ACCESS ROAD TO CARRIAGE CLEANING SHED,2.8956,"9' 6""",51.545841526,-0.280730119
CWJ,Eastbury Road - Single Span Steel Deck,4.3434,"14' 3""",51.646456,-0.38564
CWJ,BUSHEY VIADUCT,4.3434,"14'3""",51.6464297,-0.3856151
CWJ,LAMMAS ROAD,4.2672,"14' 0""",51.648184,-0.394361
CWJ,Radlett Road (Watford) - Single Span Steel/JA Deck,4.4196,"14' 6""",51.6587684621782,-0.391147322450338
CWJ,Orphanage Road - Single Span Steel Deck,3.5814000000000004,"11' 9""",51.6617418729961,-0.393467835582106
CWL2,"PARK LANE - No.1   Headroom 11'9""",3.5814000000000004,"11' 9""",52.4379359860979,-2.85049925837898
CWL2,BROOME ROAD - No.3   OM  2 13.5   B4367 under,3.6576000000000004,"12' 0""",52.426883,-2.877604
CWL2,"ASTON ROAD - No.4   B4369 under,  headroom 12'0""",3.6576000000000004,"12' 0""",52.424013011,-2.882824223
CWL2,CLUNGUNFORD - No.7   OM  3 70,3.81,"12' 6""",52.4074013042787,-2.89696624687244
CWL2,ABCOTT - No.8   OM  4 10.75,3.7338,"12' 3""",52.4029231035839,-2.89970446998705
CWL2,PYE CORNER ROAD - No.28   OM  19 01.75,3.5814000000000004,"11' 9""",52.3443599796273,-3.15817850860406
CWL2,GROVE VILLA - No.49   A44 under,4.4196,"14' 6""",52.274245,-3.331211
CWL2,"CROSSGATES - No.50   A483 under.  Headroom 14'0""",4.2672,"14' 0""",52.273363,-3.337705
CWL2,HOWEY - No.61,3.9624,"13' 0""",52.2197229026592,-3.39023765077864
CWL2,"CWMBACH - No.72   A470 under, headroom 14'0"" (M)",4.1148,"13' 6""",52.175056288,-3.421055884
CWL2,G.W.R. - No.74   OM  37 37.5   Over road and MLT (closed) at 85 07.5,4.2672,"14' 0""",52.1684991947816,-3.42737558628762
CWL2,"LLANGAMMARCH - No.94   Headroom 12'3""",3.7338,"12' 3""",52.113329713,-3.55629111
CWL2,GLANCAMDDWR - No.97,4.038600000000001,"13' 3""",52.1123387165682,-3.57854432422059
CWL2,ABERNANT - No.97A  Note OP proposal affecting headroom,3.048,"10' 0""",52.105010777,-3.62540028
CWL2,"NANTYRHOS ROAD - No.101   C.I.parapet girder.  Headroom 13'0""",3.81,"12' 6""",52.102266061,-3.638267054
CWL2,PENYBONT ROAD - No.113,4.2672,"14' 0""",52.0180696394473,-3.77445175583741
CWL2,"HEOL-Y-CILYCWM - Headroom 12'9""",3.8862,"12' 9""",52.000252,-3.798725
CYA,"PANTYCELYN STREET - Headroom 10'9""",3.2766,"10' 9""",51.6439412612878,-3.23990211799868
CYC,CHINLEY ROAD,3.9624,"13' 0""",53.3353252923325,-1.91604620822854
DAC,"KEYMELFORD ROAD - No.572 - HEADROOM 13'6"" - 1 SPAN",3.9624,"13' 0""",50.7826966664305,-3.73522299484717
DAC,WATER LEAT UB YEOFORD No.573 - 1 SPAN,3.5052000000000003,"11' 6""",50.7875149744771,-3.73903957961438
DAC,BOW BRIDGE - 1 SPAN,3.8862,"12' 9""",50.7861275864594,-3.81883869821259
DAC,GREENSLADE No.595 - 1 SPAN,4.1148,"13' 6""",50.7842004450833,-3.91367639428656
DAC,FATHERFORD No.607 - 1 SPAN,4.3434,"14' 3""",50.7367848224694,-3.98010475282613
DAC,STATION ROAD No.609 - 1 SPAN,3.1242,"10' 3""",50.7321258473283,-3.9978697235022
DAC,STATION ROAD - No.683    ,3.3528000000000002,"11' 0""",50.4854821185327,-4.20102119732676
DAC,LOCKRIDGE No.686 - 1 SPAN,3.5052000000000003,"11' 6""",50.4783787785102,-4.20097536086928
DAC,CARGREEN ROAD No.696 - 1 SPAN,3.6576000000000004,"12' 0""",50.4494277643133,-4.18177933453794
DAC,LITTLE ASH 'A' - No.706  - 1 SPAN,4.1148,"13' 6""",50.408131846783,-4.19981321863668
DAE1,HOPETOWN BRIDGE,3.4290000000000003,"11' 3""",54.537444,-1.557691
DAE1,HONEY POT LANE/ELMTREE ST,3.6576000000000004,"12' 0""",54.5435854651048,-1.56093906124404
DAE2,"High Street, Coundon Grange",4.4958,"14' 9""",54.6456855488003,-1.65266223929045
DAE2,Bone Mill Bank,4.2672,"14' 0""",54.6521411975708,-1.65946597584659
DAE2,South Church Road (A6072),4.191,"13' 9""",54.656882,-1.670949
DBP1,TWYFORD RD,3.5814000000000004,"11' 9""",52.853777,-1.563033
DBP1,REPTON ROAD B5008,3.9624,"13' 0""",52.853075,-1.564777
DBP1,A513   CROXALL,4.191,"13' 9""",52.721843,-1.718967
DBP1,@  ELFORD STATION (Closed),4.038600000000001,"13' 3""",52.696654,-1.706226
DBP1,STATION RD,2.7432000000000003,"9' 0""",52.6367109830597,-1.68652528281915
DBP1,Kettlebrook Viaduct (Bolehill)- River Anker & B5000: Grade 2 listed (Level 3),4.8768,"16' 0""",52.63113,-1.68649
DBP1,Wilnecote Lane - 3 Span Brick Arch,3.3528000000000002,"11' 0""",52.622,-1.68338
DBP1,HEDGING LANE,4.1148,"13' 6""",52.600306,-1.678584
DBP1,COVENTRY ROAD B4098,3.9624,"13' 0""",52.556015,-1.677822
DBP2,COTON ROAD,4.1148,"13' 6""",52.544667,-1.683468
DBP3,DUDDESTON MILL RD - Single Span Steel/Jack Arch Deck,4.2672,"14' 0""",52.487574,-1.865845
DBP3,LANDOR STREET,4.8006,"15' 9""",52.482498,-1.868837
DCL,SANDFORD LANE UNDERBRIDGE - 1 SPAN,3.7338,"12' 3""",51.7057732468606,-1.23839355177811
DCL,BOTLEY ROAD aka OSNEY ROAD A420 - 1 SPAN,3.9624,"13' 0""",51.7527113614903,-1.2701203549775
DCL,LITTLE WHITEHILL FARM - 1 SPAN,3.5814000000000004,"11' 9""",51.8729768617324,-1.29817207266069
DCL,SOMERTON ROAD   (was known as Somerton: London Road),4.1148,"13' 6""",51.9568701449231,-1.27861007735492
DCL,BOURTON RD,4.6482,"15' 3""",52.11054166,-1.321613019
DCL,CLAYDON RD,4.4196,"14' 6""",52.1411740966994,-1.33819682643739
DCL,Station Road / FENNY COMPTON,4.038600000000001,"13' 3""",52.173235,-1.37744
DCL,ITCHING RD,4.038600000000001,"13' 3""",52.2064974235126,-1.40565909376853
DCL,Ladbroke Road,4.4196,"14' 6""",52.2233168778769,-1.42154807363955
DCL,FOSSE WAY,4.7244,"15' 6""",52.24815376,-1.489996926
DCL,FEILDGATE LANE,3.6576000000000004,"12' 0""",52.2628582871531,-1.51677305117384
DCL,LEAMINGTON SPA VIADUCT - NEILSON STREET VIADUCT (VICTORIA BUSINESS CENTRE),3.048,"10' 0""",52.283,-1.52843
DCL,ALTHORPE ST,4.8006,"15' 9""",52.2833689610943,-1.52948162162209
DCL,PRINCES DRIVE,4.9784,"16' 4""",52.284848658,-1.547204047
DCL,EMSCOTE RD,4.6482,"15' 3""",52.286057,-1.570855
DCL,WHARF RD,4.4958,"14' 9""",52.2864702229137,-1.57485864730872
DCL,COVENTRY RD,4.7244,"15' 6""",52.286577,-1.579921
DCL,SALTISFORD RD A 425 (BIRMINGHAM ROAD),4.038600000000001,"13' 3""",52.286864,-1.597161
DCL,"Hampton Lane (Actually ""Old Budbrooke Road"")",3.7338,"12' 3""",52.286436985,-1.614418473
DCL,"Budbrooke Road (Actually ""Ugly Bridge Road"")",4.4196,"14' 6""",52.29288672,-1.628717363
DCL,OLD WARWICK RD B4439,3.8862,"12' 9""",52.337407,-1.726319
DCL,DARLEY GREEN RD,4.8768,"16' 0""",52.3647481487441,-1.73966783508923
DCL,STATION RD A4023 (Grange Road),4.038600000000001,"13' 3""",52.372542,-1.753662
DCL,BEARDS BRIDGE AND HILLFIELD RD,3.9624,"13'0""",52.4051127,-1.7784541
DCL,WHITEFIELD ROAD,4.038600000000001,"13' 3""",52.4079314220407,-1.78034305694608
DCL,BLOSSOMFIELD RD,4.4196,"14' 6""",52.413805,-1.787439
DCL,WARWICK RD A41 (T),4.8006,"15' 9""",52.43529,-1.802561
DCL,ULVERLEY GREEN,4.2672,"14' 0""",52.437456,-1.803785
DCL,RICHMOND RD,4.3434,"14' 3""",52.439592,-1.805223
DCL,Lincoln Street / Lincoln Road (previously LINCOLN RD),4.038600000000001,"13' 3""",52.444364,-1.810034
DCL,ROBERTS RD,2.8956,"9' 6""",52.4485356078939,-1.81713746637663
DCL, LAWDEN ROAD VIADUCT - 19 Spans (Grandparent),4.1148,"13' 6""",52.4706172,-1.8752637
DCL,LAWDEN ROAD VIADUCT (Group 2 - Spans 2-1),4.1148,"13' 6""",52.47069,-1.87519
DCL,PARK STREET ALSO CARRIES MSL (OPEN),4.4196,"14' 6""",52.478628,-1.891104
DCL,HENRIETTA ST. NOT A PUBLIC HIGHWAY; SEE FILE.,4.2672,"14' 0""",52.4861945943471,-1.90330144625477
DCL,MUSGRAVE RD - Steel Deck,4.8006,"15'9""",52.4962508,-1.9293871
DCL,HANDSWORTH NEW RD,4.572,"15' 0""",52.49857507,-1.937836377
DCL,BOOTH ST,4.6482,"15' 3""",52.501598,-1.950795
DEX,NM CHANDOS STREET AND STOKE LANE LINE R,3.5814000000000004,"11' 9""",52.9687523157063,-1.0693946180863
DEX,GEDLING ROAD / WOOD LANE,4.1148,"13' 6""",52.9755860217683,-1.0748345667504
DEX,WILLOW LANE,4.953,"16' 3""",52.9779498500464,-1.07698150417551
DEX,JESSOPS LANE,2.7432000000000003,"9' 0""",52.979643,-1.078721
DJH,STANLEY STREET,3.6576000000000004,"12' 0""",53.752655365,-2.467615267
DJH,PELHAM STREET,3.4290000000000003,"11' 3""",53.756134,-2.466592
DJH,PLANE STREET (formerly at 11.0990) - OWNED AND MAINTAINED BY BLACKBURN AND DARWEN,3.6576000000000004,"12' 0""",53.75811,-2.468006
DJH,UNDERBRIDGE,2.286,"7' 6""",53.760468,-2.470217
DJH,WHALLEY NEW ROAD,4.4958,"14' 9""",53.763368,-2.472933
DJH,PEMBERTON-ROE-LEE,2.7432000000000003,"9' 0""",53.768558,-2.477776
DJH,WHITEHALGH LANE (EASTHAM'S),3.5052000000000003,"11' 6""",53.802723655,-2.455916377
DJH,UNDERBRIDGE,3.9624,"13' 0""",53.805581,-2.446088
DJH,BILLINGTON ROAD,4.4958,"14' 9""",53.8171985671412,-2.41776413847279
DJH,WHALLEY VIADUCT (Spans 41 - 49),3.81,"12' 6""",53.82377,-2.41241
DJH,UNDERBRIDGE,1.905,"6' 3""",53.874027,-2.39402
DJH,UNDERBRIDGE,2.1336,"7' 0""",53.874945,-2.39313
DJH,WADDINGTON ROAD,3.5052000000000003,"11' 6""",53.875587,-2.392406
DJH,SETTLE ROAD NO. 2,4.4958,"14' 9""",53.959327,-2.245995
DJH,SETTLE ROAD NO. 3,4.7244,"15' 6""",53.9724124654865,-2.22289976065853
DJP,"PENHELIG ROAD - 127yd.  No.16 - A493 under, headroom 15'3"". Post Tensioned Slab",4.4958,"14' 9""",52.5456587869803,-4.03453934821551
DJP,"PENHELIG ROAD - 220yd.  No.17 - A493 under,  Headroom 15'9""",4.8006,"15' 9""",52.5457034776715,-4.03581424561054
DJP,"COPPER HILL STREET - 1007y.  No.19 - Headroom 10'0""",3.048,"10' 0""",52.544789989,-4.046145726
DJP,"CRAIG-Y-DON - 1265y.  No.20 - A493 under, headroom 13'9""",4.191,"13' 9""",52.544012529,-4.049356425
DJP,"PLATFORM BRIDGE - 1265y.  No.25 - Pier Road under, headroom 10'0"".  Timber deck",3.048,"10' 0""",52.585595,-4.093859
DJP,RBE_OLD CHAPEL VIADUCT - 275yd.  No.46 - OM  100 18.5,3.1242,"10' 3""",52.719706,-4.051411
DJP,"HARBOUR - 484yd.  No.47 - Reconstructed 2010.  Headroom 10'3""",3.1242,"10' 3""",52.719674,-4.051368
DJP,"TREMADOC ROAD - 1315y.  No.87 - aka Penamser:  A498 under, headroom 13'3""",4.038600000000001,"13' 3""",52.934048,-4.153506
DJP,WERN - 946yd.  No.89,4.038600000000001,"13'3""",52.934944,-4.172204
DJP,"CRICCIETH ROAD - 968yd.  No.90 - A497 under, headroom 15'0""",4.572,"15' 0""",52.934887,-4.172582
DJP,"MYNYDD EDNYFED - 985yd.  No.97 - Headroom 12'9""",3.8862,"12' 9""",52.9197381407771,-4.22927159676054
DMY,BEATLIE,4.2672,"14' 0""",55.966633,-3.456602
DMY,QUEENSFERRY ROAD,4.6482,"15' 3""",55.962959,-3.403187
DOL1,DOL1/2 CONYERS ROAD,1.7526000000000002,"5' 9""",53.5348712955737,-1.14162253766393
DOL1,"DOL1/42, B6428 NEWSTEAD LANE",4.038600000000001,"13' 3""",53.636358,-1.382647
DOL1,"B6389 AGBRIGG ROAD, SANDAL",3.7338,"12' 3""",53.663425,-1.482327
DOL1,"MANYGATES LANE, PORTOBELLO",4.191,"13' 9""",53.665862,-1.488602
DOL1,PORTABELLO ROAD,3.5814000000000004,"11' 9""",53.667518,-1.491602
DOL2,"DOL2/6 BACK LANE, WAKEFIELD WF2 9SU",4.1148,"13' 6""",53.682016976,-1.505426665
DOL2,WRENTHORPE ROAD,4.572,"15' 0""",53.696721,-1.517414
DOL2,"BRADFORD ROAD, WRENTHORPE",4.572,"15' 0""",53.701973216,-1.518443398
DOL2,LINGWELL GATE LANE,3.9624,"13' 0""",53.725271,-1.518541
DOL2,A653 DEWSBURY ROAD,4.572,"15' 0""",53.760304,-1.568691
DOL2,"A643 ELLAND ROAD, LEEDS",4.7244,"15' 6""",53.774865,-1.577719
DOL2,"DOL2/40 A58, WHITEHALL ROAD, LEEDS",4.4196,"14' 6""",53.785798476,-1.5771387
DOL2,"GLOBE ROAD, EX LWW2/2",4.3434,"14' 3""",53.792389,-1.556139
DOW,"A614 BAWTRY ROAD, THORNE",4.8006,"15' 9""",53.603106,-0.964914
DOW,THORNE SOUTH STATION.,4.2672,"14' 0""",53.603265688,-0.957829666
DOW,OCCUPATION ROAD TO SEWAGE WORKS,2.5908,"8' 6""",53.5889242691565,-0.746388376143986
DOW,DAWES LANE,3.4544,"11' 4""",53.592872,-0.629425
DPJ,CONEYGREE ROAD,4.191,"13' 9""",52.5228296809051,-2.05697458131905
DPJ,CRANK HALL LANE,4.2672,"14' 0""",52.5565602068587,-2.00614750393462
DPJ,ST PAULS RD,3.3528000000000002,"11'0""",52.562806,-2.001535
DPJ,UNDERBRIDGE FOR OPUS DEVELOPMENTS,4.8768,"16'0""",52.563973,-2.000719
DPJ,DRAINAGE ROAD,4.1148,"13' 6""",52.566507,-1.9989
DRA1,DRA1/1 GOWDALL ROAD,4.4958,"14' 9""",53.6960457782366,-1.07545625787305
DSE,CHILDWALL LANE,3.5052000000000003,"11' 6""",53.409288817,-2.872752393
DSE,PILCH LANE EAST,3.6576000000000004,"12' 0""",53.409872,-2.8668
DSE,HUYTON HEY ROAD,4.6482,"15' 3""",53.409890366,-2.834527416
DSE,GERRARDS LANE,4.3434,"14' 3""",53.430783,-2.710794
DSE,HELENA ROAD,4.3434,"14' 3""",53.434017,-2.699199
DSE,SUGAR WORKS RD,4.1148,"13' 6""",53.4507589670695,-2.64019372591619
DSE,WARGRAVE ROAD,4.6482,"15' 3""",53.452039,-2.632426
DSE,PARK ROAD,3.2004,"10' 6""",53.452907,-2.617973
DSE,WORSLEY ROAD,5.0292,"16' 6""",53.484507967,-2.362901345
DSE,GREEN LANE,4.1148,"13' 6""",53.484734,-2.358323
DSE,ORDSALL LANE,4.2672,"14' 0""",53.478448,-2.262334
DSE,ACCESS RAMP,4.9022,"16' 1""",53.487269,-2.244971
DSN1,DSN1/1 PARK SIDE,4.3434,"14' 3""",54.5133216896963,-1.54668090747895
DSN1,"DSN1/2 NEASHAM ROAD, DARLINGTON",3.81,"12' 6""",54.511073,-1.539026
DSN1,A67 ROAD BRIDGE,4.1148,"13' 6""",54.516338,-1.458758
DSN1,A67 ROAD BRIDGE - GOOSEPOOL,4.038600000000001,"13' 3""",54.517829554,-1.435528752
DSN2,Bowesfield Lane,4.2672,"14' 0""",54.553819914,-1.318183017
DSN2,Thornaby MPD,2.8956,"9' 6""",54.558673512,-1.28997622
DSN2,Boundary Road,3.4290000000000003,"11' 3""",54.579351,-1.241009
DSN2,Middlesbrough Passenger Subway,4.038600000000001,"13' 3""",54.57917242,-1.234612137
DSN2,Albert Bridge (G2 Listed),4.038600000000001,"13' 3""",54.579122,-1.233965
DSN3,Borough Road (Access to Redcar East Station),3.6576000000000004,"12' 0""",54.609569,-1.052542
DSN3,Hilda Place,3.8862,"12' 9""",54.583395,-0.978213
DWW2,Mare Street A107,4.8768,"16' 0""",51.547106,-0.05505
DWW2,Link Street,3.2766,"10' 9""",51.547295675954,-0.0492925054239662
DWW2,PONSFORD STREET,4.8006,"15' 9""",51.54725,-0.04782
DWW2,"Digby Road, Homerton",3.3528000000000002,"11' 0""",51.54713,-0.044375
DWW2,BARNABAS ROAD BRIDGE,3.7084,"12' 2""",51.547051,-0.042017
DWW2,Kenworthy Road Bridge,3.4290000000000003,"11' 3""",51.546819,-0.037011
DWW2,Wallis Road Subway,4.4958,"14' 9""",51.54351,-0.02783
EBW,"ABERBEEG ROAD - Headroom 8'0""",2.4384,"8' 0""",51.7100379288864,-3.14512382354213
EBW,"EBBW VALE ROAD - Headroom 10'9""",3.2766,"10' 9""",51.710435,-3.145795
ECA2,COCKIES YETTS PUBLIC,3.8862,"12' 9""",55.693515135,-3.649268241
ECA2,WHISTLEBERRY,3.4290000000000003,"11' 3""",55.8421175968264,-3.52195253529195
ECA2,BALLGREEN,3.6576000000000004,"12' 0""",55.8520873144161,-3.50804775611535
ECA2,ORMISTON,4.038600000000001,"13' 3""",55.887369,-3.439649
ECA2,BABERTON ROAD,4.4958,"14' 9""",55.9112268537491,-3.29718419975016
ECA2,SLATEFORD ROAD,4.4958,"14' 9""",55.925904,-3.245217
ECA3,MURIESTON CRESCENT,4.1148,"13' 6""",55.940875,-3.228102
ECM1,ECM1/11 HORNSEY RD (A103),4.8768,"16' 0""",51.5550460841191,-0.11098798462924
ECM1,ECM1/16 Stroud Green Road,3.8862,"12' 9""",51.565575,-0.106255
ECM1,ECM1/41 LONGMORE AVENUE,4.8768,"16' 0""",51.64346,-0.17015
ECM1,ECM1/43 STATION RD/EAST BARNET RD,4.6482,"15' 3""",51.650146,-0.173624
ECM1,"ECM1/70 STATION ROAD, WELWYN NORTH",4.1148,"13' 6""",51.822810647,-0.192590066
ECM1,ECM1/75 WYCH ELM LANE/BRIDGE ROAD,3.81,"12' 6""",51.853544,-0.184468
ECM1,ECM1/77 GUN ROAD,4.2672,"14' 0""",51.861739154,-0.185693666
ECM1,ECM1/78 STATION ROAD,4.2672,"14' 0""",51.866338,-0.186764
ECM1,ECM1/95 (A602) STEVENAGE RD,4.3434,"14' 3""",51.932096,-0.231926
ECM1,"ECM1/96 PRIORY LANE, LITTLE WYMONDLEY",3.6576000000000004,"12' 0""",51.9332386852987,-0.233670382823592
ECM1,"ECM1/99 WYMONDLEY ROAD, HITCHIN",4.7244,"15' 6""",51.944939,-0.252181
ECM1,"ECM1/102 (A505) CAMBRIDGE ROAD, HITCHIN",4.038600000000001,"13' 3""",51.954123,-0.264104
ECM1,Cadwell Lane,4.3942,"14' 5""",51.964178,-0.27183
ECM1,ECM1/106,4.8006,"15' 9""",51.976941,-0.271346
ECM1,ECM1/131,4.4958,"14' 9""",52.227724,-0.249655
ECM1,ECM1/175,4.1148,"13' 6""",52.514634,-0.240467
ECM1,OUNDLE ROAD,4.7244,"15' 6""",52.566018,-0.243975
ECM1,ECM1/204,3.9624,"13' 0""",52.710504,-0.464609
ECM1,ECM1/224 (A151) CORBY GLEN,4.6482,"15' 3""",52.809305772,-0.540146486
ECM1,ECM1/231,4.038600000000001,"13' 3""",52.852614,-0.605872
ECM1,ECM1/240 SPRINGFIELD ROAD,3.5052000000000003,"11' 6""",52.903296,-0.638674
ECM1,HARLAXTON ROAD (VOIDED STRUCTURE),4.572,"15' 0""",52.909164,-0.646095
ECM1,BARROWBY ROAD,4.3434,"14' 3""",52.915536,-0.648302
ECM1,ECM1/247 NORTH PARADE RD (GONERBY RD),4.8768,"16' 0""",52.919985,-0.647916
ECM1,ECM1/255,4.4196,"14' 6""",52.9669639152562,-0.642715631576194
ECM1,"ECM1/288  BELL LANE, WESTON",3.9624,"13' 0""",53.207381699069,-0.842353381526227
ECM1,ECM1/295 ASKHAM ROAD (SEE NOTEPAD),4.4958,"14' 9""",53.259,-0.892283
ECM1,ECM1/315 (A614) STATION RD/THORNE RD,4.4958,"14' 9""",53.435194,-1.014711
ECM2,ECM2/2 BALNE MOOR ROAD,4.191,"13' 9""",53.669398,-1.103581
ECM2,"ECM2/10 (A645) BROACH ROAD, LITTLE HECK",4.3434,"14' 3""",53.691581,-1.09657
ECM2,Ecm2/12 (east Of Hensall),3.81,"12' 6""",53.7004963398443,-1.0937390112529
ECM2,ECM2/13 (EAST OF HENSALL),4.4958,"14' 9""",53.702555,-1.093094
ECM3,TEMPLE HIRST,3.8862,"12' 9""",53.718237,-1.089087
ECM5,"Marble Arch, Leeman Road (AKA YMS/0)",3.6576000000000004,"12' 0""",53.959828,-1.093648
ECM5,ECM5/2A (POST OFFICE SUBWAY),3.6576000000000004,"12' 0""",53.96010006,-1.093013003
ECM5,LEEMAN ROAD,3.2766,"10' 9""",53.962354,-1.105346
ECM5,FOLLY BRIDGE,3.2004,"10' 6""",53.995693518404,-1.14328249281437
ECM5,Isle Beck Road,4.2672,"14' 0""",54.191143,-1.331487
ECM5,BOROUGHBRIDGE ROAD,5.1816,"17' 0""",54.33226955,-1.441246163
ECM5,ECM5/59 (ALSO REB1/1) MILL LANE,3.8862,"12' 9""",54.334134,-1.44236
ECM5,ECM5/60 ALSO LEN2/1 & REB1/2  ROMANBY R,4.191,"13' 9""",54.335231,-1.443018
ECM5,SPRINGWELL LANE,2.8956,"9' 6""",54.339542481,-1.445598111
ECM5,BIRKBY,3.4290000000000003,"11' 3""",54.416025,-1.495742
ECM5,COWTON STATION,4.1148,"13' 6""",54.4281940778632,-1.50979055686274
ECM5,PARKSIDE,1.9812,"6' 6""",54.513312,-1.547681
ECM5,SMITHFIELD ROAD,2.9718,"9' 9""",54.5169478035724,-1.54680921017856
ECM5,PARKGATE (EASTERN BRIDGE SPAN) SEE N/PA,4.3434,"14' 3""",54.523336,-1.545359
ECM5,PARKGATE (WESTERN BRIDGE SPAN) SEE N/PA,4.3434,"14' 3""",54.5235796516055,-1.54582552555605
ECM5,ALBERT HILL  SEE N/PAD,3.1242,"10' 3""",54.534779,-1.542828
ECM5,ECM5/132 (AYCLIFFE),3.048,"10' 0""",54.597469758,-1.558205643
ECM5,A689 Road Bridge,4.953,"16' 3""",54.649076,-1.50294
ECM5,THINFORD BRIDGE (ALSO FEP/7),3.8862,"12' 9""",54.709146,-1.535207
ECM5,ECM5/179 (WEST OF BURN HALL),2.9718,"9' 9""",54.741277,-1.604659
ECM5,A690 BOYNE ROAD,4.4196,"14' 6""",54.760912,-1.60712
ECM5,Durham Station,3.5814000000000004,"11' 9""",54.779543,-1.581672
ECM5,A691 FRAMWELLGATE PARK,4.953,"16' 3""",54.780674942,-1.580540293
ECM5,BRASSIDE,3.81,"12' 6""",54.806052,-1.563417
ECM5,CHESTER LOW ROAD / BISHOPS GRANGE,4.953,"16' 3""",54.8152085418048,-1.57407357779849
ECM5,NAG S FOLD FARM,3.2004,"10' 6""",54.816428,-1.575022
ECM5,PLAWSWORTH VIADUCT (VOIDED STRUCTURE),3.9624,"13' 0""",54.82287,-1.58018
ECM5,HOLMHILL LANE (UP SIDE DOWN BRIDGE),4.1148,"13' 6""",54.8392377601892,-1.58026850668839
ECM5,WEST LANE,4.4196,"14' 6""",54.8521474677051,-1.57748621387102
ECM5,LOW FELL STOREYARD,3.4290000000000003,"11' 3""",54.943957,-1.613215
ECM5,"F/BANKS YARD(9 METAL,4 ARCH SPNS)SEE N/PAD",4.6482,"15' 3""",54.966692,-1.619241
ECM6,FORTH STREET,4.6482,"15' 3""",54.966705,-1.61916
ECM7,ECM7/5 ST NICOLAS ST.(HIGH LEVEL APPRCH)     L,4.6482,"15' 3""",54.9688911881304,-1.61098861104379
ECM7,ECM7/15   TRAFALGAR ST (SEE NOTEPAD FOR EXTENT),4.038600000000001,"13' 3""",54.9725387770123,-1.60623347411894
ECM7,ELIZABETH STREET,2.9718,"9' 9""",54.977286144,-1.589918401
ECM7,BENFIELD ROAD,4.8768,"16' 0""",54.991528,-1.563081
ECM7,ECM7/47  B1505 GREAT LIME ROAD,4.953,"16' 3""",55.028233163,-1.579101111
ECM7,A1068 Fisher Lane - South Bound,4.4958,"14' 9""",55.09556535,-1.61788545
ECM7,ECM7/70 (A192 STOBHILLGATE),5.0292,"16' 6""",55.1621557705922,-1.68393593987741
